Date,Time,No of satellites,Latitude,Longitude,Altitude,Clock offset,Accuracy indicator,Battery voltage
21/02/2012,14:32:59,2,0,0,0,9999.999,9999.999,4.1
21/02/2012,14:37:59,2,0,0,0,9999.999,9999.999,4.1
21/02/2012,14:42:59,6,-54.008251,-38.051547,22,9999.999,1.95811E-06,4.1
21/02/2012,14:47:59,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,14:52:59,5,-54.008449,-38.051187,28,2.915,5.06242E-07,4.1
21/02/2012,14:57:58,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,15:02:58,1,0,0,0,9999.999,9999.999,4.1
21/02/2012,15:07:59,6,-54.008288,-38.050652,-18,9999.999,6.61476E-06,4.1
21/02/2012,15:12:58,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,15:17:59,6,-54.008943,-38.05182,62,2.83,4.79774E-06,4.1
21/02/2012,15:22:59,5,-54.009143,-38.051942,72,2.775,5.15274E-07,4.1
21/02/2012,15:27:59,5,-54.009301,-38.052116,-4,2.78,7.21968E-07,4.1
21/02/2012,15:35:26,6,-54.009689,-38.052598,36,9999.999,1.38528E-06,4.1
21/02/2012,15:40:35,6,-54.009517,-38.052813,69,3.505,6.09149E-07,4.1
21/02/2012,15:45:59,0,0,0,0,9999.999,9999.999,4.1
21/02/2012,15:52:16,6,-54.010367,-38.053815,45,9999.999,2.01693E-06,4.1
21/02/2012,15:57:15,5,-54.009713,-38.054857,95,9999.999,1.3845E-06,4.1
21/02/2012,16:02:15,8,-54.009558,-38.054968,50,2.685,1.55892E-05,4.1
21/02/2012,16:07:15,6,-54.009461,-38.055197,56,9999.999,8.47596E-06,4.1
21/02/2012,16:12:15,7,-54.00933,-38.054955,-36,2.655,1.4091E-05,4.1
21/02/2012,16:17:15,6,-54.009027,-38.054933,-1,2.63,1.01121E-05,4.1
21/02/2012,16:22:15,5,-54.008452,-38.054912,-99,2.605,3.81962E-07,4.1
21/02/2012,16:27:14,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,16:32:14,1,0,0,0,9999.999,9999.999,4.1
21/02/2012,16:37:14,0,0,0,0,9999.999,9999.999,4.1
21/02/2012,16:42:14,1,0,0,0,9999.999,9999.999,4.1
21/02/2012,16:47:14,0,0,0,0,9999.999,9999.999,4.1
21/02/2012,16:52:15,5,-54.010084,-38.056109,-6,2.56,3.23537E-06,4.1
21/02/2012,16:57:15,5,-54.009412,-38.055125,25,2.49,9.55369E-07,4.1
21/02/2012,17:02:15,6,-54.009365,-38.055039,43,9999.999,5.28283E-06,4.1
21/02/2012,17:07:15,6,-54.009282,-38.055085,9,3.465,2.08612E-06,4.1
21/02/2012,17:12:15,5,-54.009687,-38.054682,46,9999.999,2.88846E-07,4.1
21/02/2012,17:17:15,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,17:22:15,4,-54.009587,-38.053899,46,3.495,1.98304E-07,4.1
21/02/2012,17:27:15,5,-54.00917,-38.054559,35,3.505,3.83839E-07,4.1
21/02/2012,17:32:15,4,-54.00842,-38.050468,35,9999.999,2.85666E-07,4.1
21/02/2012,17:37:15,2,0,0,0,9999.999,9999.999,4.1
21/02/2012,17:42:15,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,17:47:15,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,17:52:15,7,-54.009301,-38.054895,6,2.57,7.04571E-06,4.1
21/02/2012,17:57:20,4,-54.004322,-37.989936,35,9999.999,1.14183E-05,4.1
21/02/2012,18:02:14,3,0,0,0,9999.999,9999.999,4.08
21/02/2012,18:07:14,3,0,0,0,9999.999,9999.999,4.1
21/02/2012,18:12:14,2,0,0,0,9999.999,9999.999,4.08
21/02/2012,18:17:15,6,-54.009285,-38.055166,59,9999.999,1.10157E-06,4.08
21/02/2012,18:22:15,5,-54.009048,-38.05551,-31,2.225,1.32971E-06,4.08
21/02/2012,18:27:14,2,0,0,0,9999.999,9999.999,4.08
21/02/2012,18:32:15,4,-54.009805,-38.052071,-31,9999.999,1.6529E-06,4.08
21/02/2012,18:37:14,0,0,0,0,9999.999,9999.999,4.08
21/02/2012,18:42:14,2,0,0,0,9999.999,9999.999,4.08
21/02/2012,18:47:15,6,-54.009102,-38.055134,-42,3.24,2.56713E-06,4.08
21/02/2012,18:52:15,5,-54.009679,-38.054528,52,9999.999,9.58757E-07,4.08
21/02/2012,18:57:15,5,-54.008412,-38.056051,-47,3.15,3.25603E-06,4.08
21/02/2012,19:02:15,5,-54.009173,-38.05533,5,3.08,4.4178E-07,4.08
21/02/2012,19:07:15,6,-54.009455,-38.055298,-37,3.055,1.66325E-06,4.08
21/02/2012,19:12:15,8,-54.009098,-38.054675,-16,3.065,1.14687E-05,4.08
21/02/2012,19:17:15,7,-54.009078,-38.055479,-47,3.04,9.11769E-06,4.08
21/02/2012,19:22:15,6,-54.009285,-38.055518,-27,3,2.16272E-06,4.08
21/02/2012,19:27:15,6,-54.009166,-38.054565,-27,9999.999,2.76968E-06,4.08
21/02/2012,19:32:14,7,-54.009284,-38.054899,-33,2,1.00613E-05,4.08
21/02/2012,19:37:14,4,-54.008748,-38.057605,-27,9999.999,9.678E-08,4.08
21/02/2012,19:42:14,5,-54.009129,-38.05507,-99,1.96,4.59937E-07,4.08
21/02/2012,19:47:14,5,-54.008515,-38.054221,-176,1.965,1.53172E-06,4.08
21/02/2012,19:52:14,7,-54.008998,-38.054826,-77,1.97,2.00455E-05,4.08
21/02/2012,19:57:14,6,-54.008983,-38.054829,22,1.94,5.3307E-06,4.08
21/02/2012,20:02:14,6,-54.009301,-38.054777,2,1.895,2.39023E-06,4.08
21/02/2012,20:07:14,4,-54.009147,-38.055429,2,1.89,5.74798E-07,4.08
21/02/2012,20:12:14,5,-54.009066,-38.054521,-55,1.915,8.54012E-07,4.08
21/02/2012,20:17:14,4,-54.009216,-38.055193,-55,1.895,7.1118E-07,4.08
21/02/2012,20:22:14,4,-54.009087,-38.056992,-55,1.78,2.19857E-06,4.08
21/02/2012,20:27:14,4,-54.009347,-38.054935,-55,1.705,8.32438E-07,4.08
21/02/2012,20:32:14,4,-54.009282,-38.055415,-55,1.735,6.43614E-07,4.08
21/02/2012,20:37:13,3,0,0,0,9999.999,9999.999,4.08
21/02/2012,20:42:14,4,-54.009191,-38.050138,-55,1.74,2.12221E-06,4.08
21/02/2012,20:47:13,3,0,0,0,9999.999,9999.999,4.08
21/02/2012,20:52:13,3,0,0,0,9999.999,9999.999,4.08
21/02/2012,20:57:13,3,0,0,0,9999.999,9999.999,4.08
21/02/2012,21:02:14,4,-54.009362,-38.055212,-55,1.69,3.24651E-07,4.08
21/02/2012,21:07:14,5,-54.009452,-38.055441,12,1.65,8.73322E-07,4.08
21/02/2012,21:12:14,4,-54.009017,-38.054907,12,1.64,5.12495E-07,4.08
21/02/2012,21:17:14,4,-54.009365,-38.055691,12,1.63,7.43843E-07,4.08
21/02/2012,21:22:14,4,-54.009181,-38.054859,12,1.655,4.82504E-07,4.08
21/02/2012,21:27:14,5,-54.008937,-38.0557,-87,1.665,1.17381E-06,4.08
21/02/2012,21:32:14,6,-54.009387,-38.054858,12,1.615,1.04101E-05,4.08
21/02/2012,21:37:14,5,-54.009376,-38.055151,33,1.585,3.64366E-07,4.08
21/02/2012,21:43:58,0,0,0,0,9999.999,9999.999,4.08
21/02/2012,21:48:59,5,-54.008356,-38.052018,6,1.575,9.16431E-07,4.08
21/02/2012,21:53:59,6,-54.008246,-38.052176,-41,1.575,2.97504E-06,4.08
21/02/2012,21:58:59,4,-54.008187,-38.052114,-41,1.58,1.01674E-06,4.08
21/02/2012,22:03:58,3,0,0,0,9999.999,9999.999,4.08
21/02/2012,22:08:59,7,-54.007895,-38.051399,58,1.555,8.54415E-06,4.08
21/02/2012,22:13:59,6,-54.007827,-38.051785,42,1.495,6.84991E-06,4.08
21/02/2012,22:18:59,6,-54.007649,-38.051772,22,9999.999,1.35402E-06,4.08
21/02/2012,22:23:59,5,-54.007902,-38.051201,48,2.52,3.86146E-07,4.08
21/02/2012,22:28:59,5,-54.007653,-38.05172,-25,9999.999,9.00406E-07,4.08
21/02/2012,22:33:59,8,-54.007534,-38.050843,11,1.465,4.24106E-06,4.08
21/02/2012,22:38:59,5,-54.007337,-38.051096,-13,9999.999,4.85429E-07,4.08
21/02/2012,22:43:59,5,-54.005181,-38.049045,47,2.39,4.56329E-07,4.08
21/02/2012,22:48:59,5,-54.007898,-38.050307,-7,9999.999,1.17396E-06,4.08
21/02/2012,22:53:59,5,-54.007846,-38.050475,92,2.415,7.06718E-06,4.08
21/02/2012,22:58:59,6,-54.007744,-38.051215,-7,2.41,3.28514E-06,4.08
21/02/2012,23:03:59,6,-54.007768,-38.051086,17,2.37,3.20549E-06,4.08
21/02/2012,23:08:59,7,-54.007801,-38.050648,41,2.34,1.01354E-06,4.08
21/02/2012,23:13:59,6,-54.007898,-38.050752,56,2.325,4.18987E-06,4.08
21/02/2012,23:18:59,5,-54.008615,-38.052073,115,2.275,1.1314E-06,4.08
21/02/2012,23:23:59,5,-54.008099,-38.051488,55,2.245,1.58516E-06,4.08
21/02/2012,23:28:59,6,-54.00753,-38.050676,17,2.27,3.12878E-06,4.08
21/02/2012,23:33:59,5,-54.006838,-38.050749,-82,2.3,1.01645E-05,4.08
21/02/2012,23:38:59,5,-54.006261,-38.050353,-181,2.295,2.63964E-06,4.08
21/02/2012,23:43:59,5,-54.007048,-38.050814,-82,2.265,1.63467E-05,4.08
21/02/2012,23:48:59,5,-54.007824,-38.050643,17,2.23,1.79902E-06,4.08
21/02/2012,23:53:59,4,-54.007431,-38.050613,17,2.205,1.1798E-06,4.08
21/02/2012,23:58:59,4,-54.007884,-38.051347,17,2.205,1.43543E-06,4.08
22/02/2012,00:03:59,6,-54.007899,-38.050447,34,2.205,1.16905E-06,4.08
22/02/2012,00:08:59,3,0,0,0,9999.999,9999.999,4.08
22/02/2012,00:13:59,0,0,0,0,9999.999,9999.999,4.08
22/02/2012,00:18:59,5,-54.007575,-38.050784,49,2.17,5.66347E-07,4.08
22/02/2012,00:23:59,6,-54.007973,-38.050424,59,2.125,9.75435E-06,4.08
22/02/2012,00:28:59,6,-54.008112,-38.050799,9,2.095,1.29913E-06,4.08
22/02/2012,00:33:59,7,-54.008022,-38.050719,38,2.075,8.06451E-06,4.08
22/02/2012,00:38:59,7,-54.007627,-38.050654,20,2.08,7.25316E-06,4.08
22/02/2012,00:43:59,7,-54.007701,-38.050294,64,2.09,4.87881E-06,4.06
22/02/2012,00:48:59,7,-54.00767,-38.05038,-1,2.085,9.05247E-06,4.08
22/02/2012,00:53:59,0,0,0,0,9999.999,9999.999,4.08
22/02/2012,00:58:59,0,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:03:59,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:08:59,1,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:13:59,4,-54.007245,-38.050403,-1,2.04,6.63611E-07,4.06
22/02/2012,01:18:59,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:23:59,1,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:28:59,1,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:33:59,0,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:38:59,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:43:59,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:48:59,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,01:53:58,5,-54.007774,-38.049758,34,1.935,1.34038E-07,4.06
22/02/2012,01:58:58,4,-54.002832,-38.05726,34,9999.999,3.07885E-07,4.06
22/02/2012,02:03:58,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,02:08:58,2,0,0,0,9999.999,9999.999,4.06
22/02/2012,02:13:58,4,-54.007529,-38.050384,34,9999.999,3.38051E-07,4.06
22/02/2012,02:18:58,4,-54.007419,-38.050706,34,0.77,3.7812E-07,4.06
22/02/2012,02:23:57,2,0,0,0,9999.999,9999.999,4.06
22/02/2012,02:28:57,2,0,0,0,9999.999,9999.999,4.06
22/02/2012,02:33:58,4,-54.007372,-38.052188,34,9999.999,5.30976E-07,4.06
22/02/2012,02:38:57,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,02:43:58,4,-54.007173,-38.053471,34,0.595,5.28787E-07,4.06
22/02/2012,02:48:58,4,-54.007095,-38.054218,34,0.415,7.95154E-07,4.06
22/02/2012,02:53:57,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,02:58:57,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,03:03:57,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,03:08:57,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,03:13:58,4,-54.007397,-38.050127,34,9999.999,1.56079E-06,4.06
22/02/2012,03:18:57,3,0,0,0,9999.999,9999.999,4.06
22/02/2012,03:23:58,4,-54.007544,-38.050347,34,1.605,2.68174E-07,4.06
22/02/2012,03:28:58,4,-54.007329,-38.050292,34,9999.999,9.0115E-07,4.06
22/02/2012,03:33:58,4,-54.007272,-38.050866,34,0.57,1.56219E-06,4.06
22/02/2012,03:38:58,4,-54.007518,-38.050214,34,9999.999,2.73187E-06,4.06
22/02/2012,03:43:58,5,-54.007542,-38.049393,72,0.535,1.691E-06,4.06
22/02/2012,03:48:58,5,-54.007597,-38.04998,53,0.505,2.74951E-07,4.06
22/02/2012,03:53:58,6,-54.007687,-38.050144,69,0.495,2.08968E-06,4.06
22/02/2012,03:58:58,5,-54.007315,-38.050714,-23,9999.999,5.08144E-06,4.06
22/02/2012,04:03:57,2,0,0,0,9999.999,9999.999,4.06
